id,formula,tc,origin,severity,n_flags,reasons
La1.83Sr0.17Cu0.98Mn0.02O4-MP-mp-1077929.cif,La1.83Sr0.17Cu0.98Mn0.02O4,18.1,new,1,1,A:trace-dopant(Mn 0.0029)
Nd1.85Ce0.15Cu0.996Zn0.004O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.996Zn0.004O4,18.05,new,1,1,A:trace-dopant(Zn 0.0006)
Al1Hf0.015Nb2.985-MP-mp-796-synth_doped.cif,Al1Hf0.015Nb2.985,18.0,V45,1,1,A:trace-dopant(Hf 0.0037)
Ba1Fe1.857Co0.13Mn0.013As2-MP-mp-2903350.cif,Ba1Fe1.857Co0.13Mn0.013As2,18.0,new,1,1,A:trace-dopant(Mn 0.0026)
Y1Ba2Cu2.95Zn0.05O6.47-MP-mp-20897.cif,Y1Ba2Cu2.95Zn0.05O6.47,18.0,new,1,1,A:trace-dopant(Zn 0.0040)
La1.77Sr0.23Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.77Sr0.23Cu0.99Ni0.01O4,18.0,new,1,1,A:trace-dopant(Ni 0.0014)
La1.77Sr0.23Cu0.995Zn0.005O4-MP-mp-1077929.cif,La1.77Sr0.23Cu0.995Zn0.005O4,18.0,new,1,1,A:trace-dopant(Zn 0.0007)
La1.78Sr0.22Cu0.993Zn0.007O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.993Zn0.007O4,18.0,new,1,1,A:trace-dopant(Zn 0.0010)
Y1Ba1.9La0.1Cu3.93Zn0.07O8-MP-mp-6790.cif,Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8,new,1,1,A:trace-dopant(Zn 0.0047)
Y1Ba2Cu2.95Fe0.05O6.55-MP-mp-1228425.cif,Y1Ba2Cu2.95Fe0.05O6.55,17.8,new,1,1,A:trace-dopant(Fe 0.0040)
Al1Nb2.993Zr0.007-MP-mp-796-synth_doped.cif,Al1Nb2.993Zr0.007,17.6,V45,1,1,A:trace-dopant(Zr 0.0018)
La1.8Sr0.2Cu0.9777Zn0.0223O4-MP-mp-1077929.cif,La1.8Sr0.2Cu0.9777Zn0.0223O4,17.383333335,new,1,1,A:trace-dopant(Zn 0.0032)
N0.998Nb1O0.002-MP-mp-2634-synth_doped.cif,N0.998Nb1O0.002,17.3,V45,1,1,A:trace-dopant(O 0.0010)
La1.9Sr0.1Cu0.9925Zn0.0075O4-MP-mp-1077929.cif,La1.9Sr0.1Cu0.9925Zn0.0075O4,17.255,new,1,1,A:trace-dopant(Zn 0.0011)
Nb75Ga10Al15-MP-mp-75.cif,Nb75Ga10Al15,17.2,new,1,1,"A:huge-coefficient(max 75, 100 atoms)"
Co0.008Fe1.992K0.8Se2-MP-mp-1070735-synth_doped.cif,Co0.008Fe1.992K0.8Se2,17.0,V45,1,1,A:trace-dopant(Co 0.0017)
Nb78.5Sn2.2Al12.8Ge6.5-MP-mp-1220748.cif,Nb78.5Sn2.2Al12.8Ge6.5,17.0,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
La1.9Ba0.1Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.9Ba0.1Cu0.99Ni0.01O4,17.0,new,1,1,A:trace-dopant(Ni 0.0014)
La1.83Sr0.17Cu0.98Co0.02O4-MP-mp-1077929.cif,La1.83Sr0.17Cu0.98Co0.02O4,17.0,new,1,1,A:trace-dopant(Co 0.0029)
La1.78Sr0.22Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.99Zn0.01O4,16.76666667,new,1,1,A:trace-dopant(Zn 0.0014)
V3Si1-MP-mp-2567.cif,V3Si1,16.70833333,new,1,1,E:literature-IQR-8.4K(n=3)
Ba1Fe1.982Mo0.018As2-MP-mp-2903350.cif,Ba1Fe1.982Mo0.018As2,16.7,new,1,1,A:trace-dopant(Mo 0.0036)
Be0.01Si0.99V3-MP-mp-2567-synth_doped.cif,Be0.01Si0.99V3,16.6,V45,1,1,A:trace-dopant(Be 0.0025)
Nd1.85Ce0.15Cu0.995Fe0.005O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.995Fe0.005O4,16.5,new,1,1,A:trace-dopant(Fe 0.0007)
Si23.8V74.65-MP-mp-10711.cif,Si23.8V74.65,16.5,new,1,1,"A:huge-coefficient(max 75, 98 atoms)"
La0.006Si1V2.994-MP-mp-2567-synth_doped.cif,La0.006Si1V2.994,16.48,V45,1,1,A:trace-dopant(La 0.0015)
La1.85Sr0.15Cu0.985Al0.015O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.985Al0.015O4,16.45,new,1,1,A:trace-dopant(Al 0.0021)
Ba1Fe1.988Mo0.012As2-MP-mp-2903350.cif,Ba1Fe1.988Mo0.012As2,16.3,new,1,1,A:trace-dopant(Mo 0.0024)
B2C1La0.02Lu0.98Ni2-MP-mp-6544-synth_doped.cif,B2C1La0.02Lu0.98Ni2,16.2,V45,1,1,A:trace-dopant(La 0.0033)
Y1Ba1.8La0.2Cu3.97Zn0.03O8-MP-mp-6790.cif,Y1Ba1.8La0.2Cu3.97Zn0.03O8,16.2,new,1,1,A:trace-dopant(Zn 0.0020)
Si21.75V69.43-MP-mp-2567.cif,Si21.75V69.43,16.2,new,1,1,"A:huge-coefficient(max 69, 91 atoms)"
Si22.5V75-MP-mp-2567-synth_doped.cif,Si22.5V75,16.1,V45,1,1,"A:huge-coefficient(max 75, 98 atoms)"
La1.76Sr0.24Cu0.97Ru0.03O4-MP-mp-1077929.cif,La1.76Sr0.24Cu0.97Ru0.03O4,16.1,new,1,1,A:trace-dopant(Ru 0.0043)
Nb76Sn2.4Al19.2Ge2.4-MP-mp-1192223.cif,Nb76Sn2.4Al19.2Ge2.4,16.0,new,1,1,"A:huge-coefficient(max 76, 100 atoms)"
Pr1.8315Y0.0185Ce0.15Cu1O4-MP-mp-4181.cif,Pr1.8315Y0.0185Ce0.15Cu1O4,16.0,new,1,1,A:trace-dopant(Y 0.0026)
La1.985Sr0.015Cu1O4.024-MP-icsd-41494.cif,La1.985Sr0.015Cu1O4.024,16.0,new,1,1,A:trace-dopant(Sr 0.0021)
Si23.27V75.15-MP-mp-2567.cif,Si23.27V75.15,15.94,new,1,1,"A:huge-coefficient(max 75, 98 atoms)"
Nd1.85Ce0.15Cu0.997Ni0.003O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.997Ni0.003O4,15.65,new,1,1,A:trace-dopant(Ni 0.0004)
Ga22Nb78-MP-mp-2670-synth_doped.cif,Ga22Nb78,15.6,V45,1,1,"A:huge-coefficient(max 78, 100 atoms)"
La1Fe0.991Zn0.009As1F0.08O0.9-MP-mp-1281007.cif,La1Fe0.991Zn0.009As1F0.08O0.9,15.6,new,1,1,A:trace-dopant(Zn 0.0023)
Lu1Ni1.991Co0.018B2C1-MP-mp-6544.cif,Lu1Ni1.991Co0.018B2C1,15.6,new,1,1,A:trace-dopant(Co 0.0030)
La1.78Sr0.22Cu0.97Ru0.03O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.97Ru0.03O4,15.6,new,1,1,A:trace-dopant(Ru 0.0043)
La1.8Sr0.2Cu0.98Ru0.02O4-MP-mp-1077929.cif,La1.8Sr0.2Cu0.98Ru0.02O4,15.6,new,1,1,A:trace-dopant(Ru 0.0029)
La1.795Sr0.205Cu0.98Ru0.02O4-MP-mp-1077929.cif,La1.795Sr0.205Cu0.98Ru0.02O4,15.5,new,1,1,A:trace-dopant(Ru 0.0029)
B2C1Mn0.02Ni1.98Y1-MP-mp-6576-synth_doped.cif,B2C1Mn0.02Ni1.98Y1,15.48,V45,1,1,A:trace-dopant(Mn 0.0033)
Nd1.85Ce0.15Cu0.999Co0.001O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.999Co0.001O4,15.475,new,1,1,A:trace-dopant(Co 0.0001)
Nd1.85Ce0.15Cu0.99Zn0.01O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.99Zn0.01O4,15.3,new,1,1,A:trace-dopant(Zn 0.0014)
La1.75Sr0.25Cu0.97Ru0.03O4-MP-mp-1077929.cif,La1.75Sr0.25Cu0.97Ru0.03O4,15.3,new,1,1,A:trace-dopant(Ru 0.0043)
Nb77.5Sn5.6Al11.3Ge5.6-MP-mp-1220810.cif,Nb77.5Sn5.6Al11.3Ge5.6,15.2,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
Ga24.8V75.2-MP-mp-22568-synth_doped.cif,Ga24.8V75.2,15.1,V45,1,1,"A:huge-coefficient(max 75, 100 atoms)"
La1.885Sr0.115Cu0.995Zn0.005O4-MP-mp-1077929.cif,La1.885Sr0.115Cu0.995Zn0.005O4,15.045,new,1,1,A:trace-dopant(Zn 0.0007)
La1.8Sr0.2Cu0.95Fe0.05O4-MP-mp-1077929.cif,La1.8Sr0.2Cu0.95Fe0.05O4,15.0,new,1,1,E:literature-IQR-15.0K(n=2)
Nb80Ga19Fe1-MP-mp-75.cif,Nb80Ga19Fe1,15.0,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Pb0.98Cu0.036Mo6S8-MP-mp-555066.cif,Pb0.98Cu0.036Mo6S8,14.8,new,1,1,A:trace-dopant(Cu 0.0024)
La1.83Sr0.17Cu0.97Ni0.03O4-MP-mp-1077929.cif,La1.83Sr0.17Cu0.97Ni0.03O4,14.8,new,1,1,A:trace-dopant(Ni 0.0043)
La1.89Sr0.11Cu0.995Fe0.005O4-MP-mp-1077929.cif,La1.89Sr0.11Cu0.995Fe0.005O4,14.7,new,1,1,A:trace-dopant(Fe 0.0007)
Nb76.3Sn10.5Ge2.3Al10.9-MP-mp-1220810.cif,Nb76.3Sn10.5Ge2.3Al10.9,14.4,new,1,1,"A:huge-coefficient(max 76, 100 atoms)"
B2C1Co0.02Ni1.98Y1-MP-mp-6576-synth_doped.cif,B2C1Co0.02Ni1.98Y1,14.3,V45,1,1,A:trace-dopant(Co 0.0033)
B2C1Cu0.015Ni1.985Y1-MP-mp-6576-synth_doped.cif,B2C1Cu0.015Ni1.985Y1,14.3,V45,1,1,A:trace-dopant(Cu 0.0025)
La1.9Ba0.1Cu0.99Ga0.01O4-MP-mp-1077929.cif,La1.9Ba0.1Cu0.99Ga0.01O4,14.3,new,1,1,A:trace-dopant(Ga 0.0014)
Nd1.85Ce0.15Cu0.987Zn0.013O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.987Zn0.013O4,14.25,new,1,1,A:trace-dopant(Zn 0.0019)
La1Fe0.995Zn0.005As1O0.85-MP-mp-1281007.cif,La1Fe0.995Zn0.005As1O0.85,14.1,new,1,1,A:trace-dopant(Zn 0.0013)
La1.73Sr0.27Cu0.97Ru0.03O4-MP-mp-1077929.cif,La1.73Sr0.27Cu0.97Ru0.03O4,14.1,new,1,1,A:trace-dopant(Ru 0.0043)
La1.805Sr0.195Cu0.98Ru0.02O4-MP-mp-1077929.cif,La1.805Sr0.195Cu0.98Ru0.02O4,14.1,new,1,1,A:trace-dopant(Ru 0.0029)
La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3O6.896-MP-mp-1228253.cif,La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3O6.896,14.0,new,1,1,A:trace-dopant(Ca 0.0039)
La1.85Sr0.15Cu0.971Ni0.029O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.971Ni0.029O4,13.975,new,1,1,A:trace-dopant(Ni 0.0041)
Nb76.3Sn7.1Al14.3Ge2.3-MP-mp-1220810.cif,Nb76.3Sn7.1Al14.3Ge2.3,13.9,new,1,1,"A:huge-coefficient(max 76, 100 atoms)"
Na1Fe0.9875Co0.0125As1-MP-mp-22152.cif,Na1Fe0.9875Co0.0125As1,13.9,new,1,1,A:trace-dopant(Co 0.0042)
La1.82Ba0.18Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.82Ba0.18Cu0.99Zn0.01O4,13.9,new,1,1,A:trace-dopant(Zn 0.0014)
Nb80Ga19Co1-MP-mp-75.cif,Nb80Ga19Co1,13.7,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
La1.85Sr0.15Cu0.985Ga0.015O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.985Ga0.015O4,13.7,new,1,1,A:trace-dopant(Ga 0.0021)
Ga26.5V73.5-MP-mp-22568-synth_doped.cif,Ga26.5V73.5,13.6,V45,1,1,"A:huge-coefficient(max 74, 100 atoms)"
Ba1Fe1.832Co0.15Mn0.018As2-MP-mp-2903350.cif,Ba1Fe1.832Co0.15Mn0.018As2,13.5,new,1,1,A:trace-dopant(Mn 0.0036)
B2C1Fe0.02Ni1.98Y1-MP-mp-6576-synth_doped.cif,B2C1Fe0.02Ni1.98Y1,13.4,V45,1,1,A:trace-dopant(Fe 0.0033)
As1Fe0.99Li1Ni0.01-MP-mp-21471-synth_doped.cif,As1Fe0.99Li1Ni0.01,13.35,V45,1,1,A:trace-dopant(Ni 0.0033)
V75Si2.57Ga22.4-MP-mp-1216440.cif,V75Si2.57Ga22.4,13.32,new,1,1,"A:huge-coefficient(max 75, 100 atoms)"
Nb78.4Sn12.9Al2.2Ge6.5-MP-mp-18427.cif,Nb78.4Sn12.9Al2.2Ge6.5,13.3,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
Nb77Sn13.8Al6.9Ge2.3-MP-mp-1220748.cif,Nb77Sn13.8Al6.9Ge2.3,13.3,new,1,1,"A:huge-coefficient(max 77, 100 atoms)"
V0.003Ga0.974Pb0.026-MP-mp-142.cif,V0.003Ga0.974Pb0.026,13.2,new,1,1,A:trace-dopant(V 0.0030)
La1.85Sr0.15Cu0.9825Zn0.0175O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.9825Zn0.0175O4,13.1,new,1,1,A:trace-dopant(Zn 0.0025)
Nb80Ga18Fe2-MP-mp-75.cif,Nb80Ga18Fe2,13.1,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Nb77.3Sn18.1Al2.3Ge2.3-MP-mp-1220748.cif,Nb77.3Sn18.1Al2.3Ge2.3,13.0,new,1,1,"A:huge-coefficient(max 77, 100 atoms)"
Nb77.9Sn11.1Al5.5Ge5.5-MP-mp-1220748.cif,Nb77.9Sn11.1Al5.5Ge5.5,13.0,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
Y0.6Pr0.4Ba2Cu3O6.61-MP-mp-1228182.cif,Y0.6Pr0.4Ba2Cu3O6.61,13.0,new,1,1,E:literature-IQR-13.0K(n=2)
Nd1.85Ce0.15Cu0.99Fe0.01O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.99Fe0.01O4,13.0,new,1,1,A:trace-dopant(Fe 0.0014)
La1.76Sr0.24Cu0.995Zn0.005O4-MP-mp-1077929.cif,La1.76Sr0.24Cu0.995Zn0.005O4,13.0,new,1,1,A:trace-dopant(Zn 0.0007)
B2C1Ni1.98Ru0.02Y1-MP-mp-6576-synth_doped.cif,B2C1Ni1.98Ru0.02Y1,12.8,V45,1,1,A:trace-dopant(Ru 0.0033)
Nb78.5Sn2.2Al9.6Ge9.6-MP-mp-1220748.cif,Nb78.5Sn2.2Al9.6Ge9.6,12.7,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
La1.882Ba0.118Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.882Ba0.118Cu0.99Ni0.01O4,12.7,new,1,1,A:trace-dopant(Ni 0.0014)
Nb78.1Sn7.3Al7.3Ge7.3-MP-mp-1220748.cif,Nb78.1Sn7.3Al7.3Ge7.3,12.5,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
Ba1Fe1.86Co0.12Mn0.02As2-MP-mp-2903350.cif,Ba1Fe1.86Co0.12Mn0.02As2,12.5,new,1,1,A:trace-dopant(Mn 0.0040)
Nb80Ga17.5Cr2.5-MP-mp-75.cif,Nb80Ga17.5Cr2.5,12.5,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
La1.84Ba0.16Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.84Ba0.16Cu0.99Zn0.01O4,12.4,new,1,1,A:trace-dopant(Zn 0.0014)
La1.9Sr0.1Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.9Sr0.1Cu0.99Ni0.01O4,12.3,new,1,1,A:trace-dopant(Ni 0.0014)
Nb80Ga18Co2-MP-mp-75.cif,Nb80Ga18Co2,12.2,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
V75Si20Ge5-MP-mp-1216453.cif,V75Si20Ge5,12.15,new,1,1,"A:huge-coefficient(max 75, 100 atoms)"
Cr4.84Ga25V70.16-MP-mp-146.cif,Cr4.84Ga25V70.16,12.14,new,1,1,"A:huge-coefficient(max 70, 100 atoms)"
Sr0.2La1.8Cu0.99V0.01O4-MP-mp-1077929.cif,Sr0.2La1.8Cu0.99V0.01O4,12.0,new,1,1,A:trace-dopant(V 0.0014)
Li0.98Mg0.02Ti2O4-MP-mp-5670-synth_doped.cif,Li0.98Mg0.02Ti2O4,11.9,V45,1,1,A:trace-dopant(Mg 0.0029)
Nb80Ga17Fe3-MP-mp-75.cif,Nb80Ga17Fe3,11.6,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
La1.9Sr0.1Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.9Sr0.1Cu0.99Zn0.01O4,11.59,new,1,1,A:trace-dopant(Zn 0.0014)
Nd1.85Ce0.15Cu0.975Zn0.025O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.975Zn0.025O4,11.5,new,1,1,A:trace-dopant(Zn 0.0036)
Cd0.006Ga0.994V3-MP-mp-22568-synth_doped.cif,Cd0.006Ga0.994V3,11.2,V45,1,1,A:trace-dopant(Cd 0.0015)
V3Ga0.994Cd0.006-MP-mp-22568.cif,V3Ga0.994Cd0.006,11.2,new,1,1,A:trace-dopant(Cd 0.0015)
La1.79Sr0.21Cu0.98Ru0.02O4-MP-mp-1077929.cif,La1.79Sr0.21Cu0.98Ru0.02O4,11.2,new,1,1,A:trace-dopant(Ru 0.0029)
Nb80Ga19Mn1-MP-mp-75.cif,Nb80Ga19Mn1,11.2,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Nb78Ga21Mn1-MP-mp-75.cif,Nb78Ga21Mn1,11.2,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
La1.8Sr0.2Cu0.9727Zn0.0273O4-MP-mp-1077929.cif,La1.8Sr0.2Cu0.9727Zn0.0273O4,11.1,new,1,1,A:trace-dopant(Zn 0.0039)
Co0.012Fe1.988K0.8Se2-MP-mp-1070735-synth_doped.cif,Co0.012Fe1.988K0.8Se2,11.0,V45,1,1,A:trace-dopant(Co 0.0025)
Cr0.007Fe1.993K0.8Se2-MP-mp-1070735-synth_doped.cif,Cr0.007Fe1.993K0.8Se2,11.0,V45,1,1,A:trace-dopant(Cr 0.0015)
La1.86Ba0.14Cu0.99Ni0.01O4-MP-mp-1077929.cif,La1.86Ba0.14Cu0.99Ni0.01O4,11.0,new,1,1,A:trace-dopant(Ni 0.0014)
K0.8Fe1.988Co0.012Se2-MP-mp-1224406.cif,K0.8Fe1.988Co0.012Se2,11.0,new,1,1,A:trace-dopant(Co 0.0025)
Nb80Ga17Co3-MP-mp-75.cif,Nb80Ga17Co3,11.0,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Nb79.2Sn5.2Al5.2Ge10.4-MP-mp-1192223.cif,Nb79.2Sn5.2Al5.2Ge10.4,10.9,new,1,1,"A:huge-coefficient(max 79, 100 atoms)"
Nd1.85Ce0.15Cu0.98Zn0.02O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.98Zn0.02O4,10.85,new,1,1,A:trace-dopant(Zn 0.0029)
Fe1Cr0.01Se1-MP-mp-20311.cif,Fe1Cr0.01Se1,10.8,new,1,1,A:trace-dopant(Cr 0.0050)
La1.85Sr0.15Cu0.97Ru0.03O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.97Ru0.03O4,10.8,new,1,1,A:trace-dopant(Ru 0.0043)
La1.85Sr0.15Cu0.98Ru0.02O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.98Ru0.02O4,10.8,new,1,1,A:trace-dopant(Ru 0.0029)
Sb0.014Si0.986V3-MP-mp-2567-synth_doped.cif,Sb0.014Si0.986V3,10.5,V45,1,1,A:trace-dopant(Sb 0.0035)
La1.8Sr0.2Cu0.95Ni0.05O4-MP-mp-1077929.cif,La1.8Sr0.2Cu0.95Ni0.05O4,10.5,new,1,1,E:literature-IQR-10.5K(n=2)
V3Si0.986Sb0.014-MP-mp-2567.cif,V3Si0.986Sb0.014,10.5,new,1,1,A:trace-dopant(Sb 0.0035)
Tm1Ni1.99Co0.02B2C1-MP-mp-1005955.cif,Tm1Ni1.99Co0.02B2C1,10.3,new,1,1,A:trace-dopant(Co 0.0033)
Nb80Ga16Fe4-MP-mp-75.cif,Nb80Ga16Fe4,10.3,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Ga0.999V3Zn0.001-MP-mp-22568-synth_doped.cif,Ga0.999V3Zn0.001,10.2,V45,1,1,A:trace-dopant(Zn 0.0003)
B4Gd0.01Rh4Y0.99-MP-mp-5984-synth_doped.cif,B4Gd0.01Rh4Y0.99,10.1,V45,1,1,A:trace-dopant(Gd 0.0011)
P1Rh0.01Ru0.99Zr1-MP-mp-22268-synth_doped.cif,P1Rh0.01Ru0.99Zr1,10.1,V45,1,1,A:trace-dopant(Rh 0.0033)
Ga25Mn4.92V70.08-MP-mp-146.cif,Ga25Mn4.92V70.08,10.1,new,1,1,"A:huge-coefficient(max 70, 100 atoms)"
La1Fe0.99Zn0.01As1O0.85-MP-mp-1281007.cif,La1Fe0.99Zn0.01As1O0.85,10.04,new,1,1,A:trace-dopant(Zn 0.0026)
La1.78Sr0.22Cu0.985Zn0.015O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.985Zn0.015O4,10.0,new,1,1,A:trace-dopant(Zn 0.0021)
Nb80Ga16Co4-MP-mp-75.cif,Nb80Ga16Co4,9.85,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
As1Co0.005Fe0.995Na1-MP-mp-22152-synth_doped.cif,As1Co0.005Fe0.995Na1,9.81,V45,1,1,A:trace-dopant(Co 0.0017)
La1.9Ba0.1Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.9Ba0.1Cu0.99Zn0.01O4,9.8,new,1,1,A:trace-dopant(Zn 0.0014)
Be22Os0.005Re1-MP-mp-569364.cif,Be22Os0.005Re1,9.8,new,1,1,A:trace-dopant(Os 0.0002)
Ga20.5V79.5-MP-mp-22568-synth_doped.cif,Ga20.5V79.5,9.7,V45,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Zr31V61.8Nb7.2-MP-mp-146.cif,Zr31V61.8Nb7.2,9.65,new,1,1,"A:huge-coefficient(max 62, 100 atoms)"
La1.78Sr0.22Cu0.98Zn0.02O4-MP-mp-1077929.cif,La1.78Sr0.22Cu0.98Zn0.02O4,9.555,new,1,1,A:trace-dopant(Zn 0.0029)
B2C1Er1Fe0.02Ni1.98-MP-mp-6098-synth_doped.cif,B2C1Er1Fe0.02Ni1.98,9.535,V45,1,1,A:trace-dopant(Fe 0.0033)
Be9.8Re0.02-MP-mp-87.cif,Be9.8Re0.02,9.5,new,1,1,A:trace-dopant(Re 0.0020)
Be22Re0.95W0.05-MP-mp-569364-synth_doped.cif,Be22Re0.95W0.05,9.45,V45,1,1,A:trace-dopant(W 0.0022)
Nb79.5Sn2.1Al6.1Ge12.3-MP-mp-1220810.cif,Nb79.5Sn2.1Al6.1Ge12.3,9.4,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
La1.85Sr0.15Cu0.966Ni0.034O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.966Ni0.034O4,9.4,new,1,1,A:trace-dopant(Ni 0.0049)
Nb0.999Y0.001-MP-mp-75.cif,Nb0.999Y0.001,9.27,new,1,1,A:trace-dopant(Y 0.0010)
Be22Os0.05Re0.95-MP-mp-569364-synth_doped.cif,Be22Os0.05Re0.95,9.2,V45,1,1,A:trace-dopant(Os 0.0022)
Be22Re0.99Ru0.01-MP-mp-569364-synth_doped.cif,Be22Re0.99Ru0.01,9.2,V45,1,1,A:trace-dopant(Ru 0.0004)
Gd0.001Nb0.999-MP-mp-75.cif,Gd0.001Nb0.999,9.18,new,1,1,A:trace-dopant(Gd 0.0010)
Nb80Ga15Co5-MP-mp-75.cif,Nb80Ga15Co5,9.17,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Hf0.99Ta0.01V2-MP-mp-1077017-synth_doped.cif,Hf0.99Ta0.01V2,9.11,V45,1,1,A:trace-dopant(Ta 0.0033)
Nd1.85Ce0.15Cu1O4.034-MP-icsd-39476.cif,Nd1.85Ce0.15Cu1O4.034,9.1,new,1,1,E:literature-IQR-9.1K(n=3)
Mo80P10B10-MP-mp-10004.cif,Mo80P10B10,9.0,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
Ba0.47K0.53Bi0.995Pr0.005O3-MP-mp-1516766.cif,Ba0.47K0.53Bi0.995Pr0.005O3,9.0,new,1,1,A:trace-dopant(Pr 0.0010)
Nb1N0.5C0.5-MP-mp-1220725.cif,Nb1N0.5C0.5,8.95,new,1,1,E:literature-IQR-8.9K(n=2)
Nb78Ga20Mn2-MP-mp-75.cif,Nb78Ga20Mn2,8.87,new,1,1,"A:huge-coefficient(max 78, 100 atoms)"
Nb3Al1-MP-mp-796.cif,Nb3Al1,8.75,new,1,1,E:literature-IQR-8.8K(n=2)
Mo64Re16P10B10-MP-mp-1219525.cif,Mo64Re16P10B10,8.71,new,1,1,"A:huge-coefficient(max 64, 100 atoms)"
La1.82Ba0.18Cu0.99Ga0.01O4-MP-mp-1077929.cif,La1.82Ba0.18Cu0.99Ga0.01O4,8.6,new,1,1,A:trace-dopant(Ga 0.0014)
Fe4.97Ga25V70.03-MP-mp-146.cif,Fe4.97Ga25V70.03,8.59,new,1,1,"A:huge-coefficient(max 70, 100 atoms)"
Ge12.5Si12.5V75-MP-mp-1216453.cif,Ge12.5Si12.5V75,8.58,V45,1,1,"A:huge-coefficient(max 75, 100 atoms)"
La1.885Sr0.115Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.885Sr0.115Cu0.99Zn0.01O4,8.56,new,1,1,A:trace-dopant(Zn 0.0014)
Gd0.005In1La2.995-MP-mp-20909-synth_doped.cif,Gd0.005In1La2.995,8.5,V45,1,1,A:trace-dopant(Gd 0.0013)
La1.85Sr0.15Cu0.988Fe0.012O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.988Fe0.012O4,8.4,new,1,1,A:trace-dopant(Fe 0.0017)
Nb25Ti65Ta10-MP-mp-72.cif,Nb25Ti65Ta10,8.4,new,1,1,"A:huge-coefficient(max 65, 100 atoms)"
La1.84Ba0.16Cu0.99Ga0.01O4-MP-mp-1077929.cif,La1.84Ba0.16Cu0.99Ga0.01O4,8.3,new,1,1,A:trace-dopant(Ga 0.0014)
B4Er0.98Gd0.02Rh4-MP-mp-8408-synth_doped.cif,B4Er0.98Gd0.02Rh4,8.22,V45,1,1,A:trace-dopant(Gd 0.0022)
La1.88Ba0.12Cu0.99Ga0.01O4-MP-mp-1077929.cif,La1.88Ba0.12Cu0.99Ga0.01O4,8.2,new,1,1,A:trace-dopant(Ga 0.0014)
Nb80Ga14Co6-MP-mp-75.cif,Nb80Ga14Co6,8.1,new,1,1,"A:huge-coefficient(max 80, 100 atoms)"
La1.75Sr0.25Cu0.98Ni0.02O4-MP-mp-1077929.cif,La1.75Sr0.25Cu0.98Ni0.02O4,8.1,new,1,1,A:trace-dopant(Ni 0.0029)
