id,tc_38,std_38,tc_49,std_49,tc_51,std_51,tc_mean,tc_min,tc_max,formula,e_above_hull,band_gap,is_metal,theoretical,nsites,spacegroup,crystal_system,is_magnetic,magnetization,density,known_parent,chem,supercon_tc_exact,supercon_tc_family,supercon
mp-1178515,0.134,0.217,0.407,0.645,0.451,0.07,0.33066666666666666,0.134,0.451,BaYF5,0.03990940785714425,6.422711559743498,False,True,14.0,Pmma,Orthorhombic,False,0.0009941,5.147891990032177,False,other,,,none
mp-1113669,0.016,0.022,0.436,0.427,0.54,0.74,0.33066666666666666,0.016,0.54,Rb2NaScF6,0.0,6.9076,False,True,10.0,Fm-3m,Cubic,False,2.09e-05,3.4997831784575157,False,other,,,none
mp-864765,0.039,0.057,0.01,0.014,0.943,0.424,0.33066666666666666,0.01,0.943,Na3HfF8,0.05238018625000063,0.0,True,True,12.0,I4/mmm,Tetragonal,False,1.0000017,4.250408928356597,False,other,,,none
mp-867224,0.22,0.308,0.301,0.235,0.471,0.326,0.33066666666666666,0.22,0.471,CaNdCd2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,2.8e-06,6.058707717100121,False,other,,,none
mp-33882,0.636,0.123,0.087,0.062,0.269,0.098,0.33066666666666666,0.087,0.636,ErAgSe2,0.03974387437500049,0.40900000000000025,False,True,8.0,I4_1/amd,Tetragonal,False,2.27e-05,7.338905566085671,False,other,,,none
mp-18073,0.278,0.244,0.0,0.0,0.714,0.184,0.33066666666666666,0.0,0.714,K7TaAs4,0.0,1.0401,False,False,24.0,Pmn2_1,Orthorhombic,False,0.0,3.2054560065654196,False,other,,,none
mp-1186687,0.092,0.143,0.365,0.137,0.535,0.301,0.33066666666666666,0.092,0.535,Pr2IrRh,0.0649515879464273,0.0,True,True,4.0,Fm-3m,Cubic,False,1.39e-05,10.484322394438651,False,other,,,none
mp-755998,0.222,0.167,0.244,0.214,0.526,0.082,0.33066666666666666,0.222,0.526,Zr3N2O3,0.06714341531249879,2.6600999999999995,False,True,16.0,Cmcm,Orthorhombic,False,0.0,5.058433566461228,False,other,,,none
mp-8614,0.536,0.392,0.141,0.153,0.315,0.253,0.33066666666666666,0.141,0.536,K3NdSi2O7,0.0,3.5564,False,False,78.0,P6_3/mcm,Hexagonal,False,6e-07,3.339481348130428,False,other,,,none
mp-1227085,0.245,0.357,0.207,0.218,0.54,0.189,0.33066666666666666,0.207,0.54,CaYb3(InGe2)2,0.0,0.0,True,True,10.0,Amm2,Orthorhombic,False,2e-07,8.05346009940182,False,other,,,none
mp-1191954,0.155,0.17,0.422,0.615,0.415,0.556,0.33066666666666666,0.155,0.422,Y3(GaNi3)2,0.0,0.0,True,False,22.0,Im-3m,Cubic,False,0.0094736,7.127419997642262,False,other,,,none
mp-22106,0.246,0.263,0.279,0.041,0.466,0.582,0.33033333333333337,0.246,0.466,NdNiO3,0.0,0.0,True,False,20.0,Pnma,Orthorhombic,True,3.9998971,7.5550344353361485,True,nickelate,0.0,0.0,exact
mp-1197749,0.146,0.237,0.561,0.709,0.284,0.238,0.33033333333333337,0.146,0.561,BaGd2Si3O10,0.0,0.14579999999999993,False,False,32.0,P2_1/m,Monoclinic,True,28.0000004,5.193585391586569,False,other,,,none
mp-7137,0.642,0.225,0.343,0.279,0.006,0.008,0.33033333333333337,0.006,0.642,LiTbO2,0.0,4.5467,False,False,16.0,Pnma,Orthorhombic,False,0.0,6.568157057188626,False,other,,,none
mp-1215264,0.228,0.248,0.104,0.163,0.659,0.182,0.33033333333333337,0.104,0.659,ZrScVNi3,0.08053023916666824,0.0,True,True,6.0,R3m,Trigonal,True,0.4564434,6.878933302498197,False,other,,,none
mp-1213881,0.183,0.162,0.484,0.569,0.324,0.341,0.33033333333333337,0.183,0.484,Ce3HfSb5,0.0,0.0,True,True,18.0,P6_3/mcm,Hexagonal,True,6.0297747,8.019587834109366,False,other,,,none
mp-16315,0.473,0.501,0.192,0.147,0.326,0.082,0.33033333333333337,0.192,0.473,GePt3,0.0,0.0,True,False,8.0,I4/mcm,Tetragonal,False,0.0,17.85080663920642,False,other,,1.4,family
mp-674531,0.117,0.085,0.557,0.505,0.317,0.486,0.33033333333333337,0.117,0.557,Li5GeP3,0.01001658722222265,0.5204000000000002,False,True,18.0,Cc,Monoclinic,False,6.53e-05,2.1289984519465253,False,other,,,none
mp-1433892,0.409,0.173,0.144,0.167,0.438,0.512,0.3303333333333333,0.144,0.438,AlMoO3,1.2197774297499961,0.0,True,True,5.0,Pm-3m,Cubic,True,1.1351509,4.409089121119238,False,other,,,none
mp-22495,0.245,0.308,0.176,0.031,0.57,0.894,0.3303333333333333,0.176,0.57,SmNiO3,0.0,0.0,True,False,20.0,Pnma,Orthorhombic,False,3.9999879,7.868814178388745,False,nickelate,,,none
mp-1184670,0.764,0.602,0.156,0.127,0.071,0.075,0.3303333333333333,0.071,0.764,Hf3Al,0.019307109583330373,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.0004803,11.566192802999032,False,other,,,none
mp-23040,0.33,0.17,0.495,1.012,0.166,0.275,0.3303333333333333,0.166,0.495,Ca2PI,0.0,1.6997000000000004,False,False,4.0,R-3m,Trigonal,False,0.0,3.3085158363534544,False,other,,,none
mp-1047639,0.359,0.295,0.388,0.262,0.244,0.4,0.3303333333333333,0.244,0.388,CoO2,0.23480973333333477,0.0,True,True,12.0,Cmcm,Orthorhombic,True,4.0010525,4.791527543131462,False,other,0.0,0.0,exact
mp-2607,0.253,0.077,0.224,0.233,0.514,0.094,0.3303333333333333,0.224,0.514,UGe3,0.0,0.0,True,False,4.0,Pm-3m,Cubic,False,1.3170719,10.094855296038624,True,other,0.0,1.4,exact
mp-1103217,0.142,0.112,0.286,0.18,0.563,0.754,0.3303333333333333,0.142,0.563,HoAsSe,0.0004496833333327288,0.006700000000000372,False,False,12.0,Pnma,Orthorhombic,False,0.0041631,7.911042318291416,False,other,,,none
mp-1221345,0.702,0.579,0.111,0.176,0.178,0.204,0.3303333333333333,0.111,0.702,Na2PHO4,0.004201725312500848,4.665563393195378,False,True,16.0,P2_1,Monoclinic,False,0.0005874,2.475037252215791,False,other,,,none
mp-1101314,0.275,0.165,0.35,0.225,0.366,0.159,0.3303333333333333,0.275,0.366,Tb3TaO7,0.0,4.0306,False,True,22.0,C222_1,Orthorhombic,False,0.0,8.650645216897317,False,other,,,none
mp-765742,0.273,0.232,0.441,0.348,0.277,0.511,0.3303333333333333,0.273,0.441,Na3V5O10,0.024287030694459588,0.5230000000000001,False,True,36.0,P-1,Triclinic,True,15.9998064,3.6680417421912637,False,other,,7.666666667,family
mp-540548,0.561,0.653,0.324,0.097,0.106,0.166,0.3303333333333333,0.106,0.561,K2Co(PO3)4,0.04945734710526217,3.1734,False,False,38.0,Cc,Monoclinic,True,2.0003246,2.762029295552863,False,other,,,none
mp-25433,0.61,0.031,0.101,0.088,0.28,0.239,0.3303333333333333,0.101,0.61,TiO2,0.15901846083333382,2.4515,False,True,3.0,R-3m,Trigonal,False,6.9e-06,3.5004323120769305,False,other,,1.0,family
mp-19073,0.478,0.375,0.45,0.174,0.063,0.068,0.3303333333333333,0.063,0.478,La2Ni2O5,0.1526469047222232,2.1339000000000006,False,False,18.0,C2/c,Monoclinic,True,3.994132,6.6928054359337175,False,nickelate,,0.0,family
mp-1183109,0.55,0.349,0.162,0.131,0.278,0.215,0.33,0.162,0.55,Ac3Pm,0.036769143749999955,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.043981,7.918351782645991,False,other,,,none
mp-6968,0.287,0.168,0.183,0.137,0.52,0.272,0.33,0.183,0.52,Cs2KCuF6,0.0,0.8990999999999999,False,False,10.0,Fm-3m,Cubic,True,1.9997632,4.224607579993783,False,other,,,none
mp-28959,0.659,0.702,0.13,0.143,0.201,0.172,0.33,0.13,0.659,Si2Cl2O3,0.2052389101785721,5.6781,False,False,28.0,R-3,Trigonal,False,0.0002544,1.8133603018478768,False,other,,,none
mp-1080057,0.413,0.685,0.363,0.364,0.214,0.109,0.33,0.214,0.413,CeCuSi2,0.0294643856250012,0.0,True,False,8.0,Cmcm,Orthorhombic,True,0.7046876,6.072590669076772,False,other,,0.7,family
mp-1227742,0.133,0.165,0.093,0.112,0.764,0.641,0.33,0.093,0.764,BaSr(SnO3)2,0.02405392275000029,0.7130999999999998,False,True,10.0,P4/mmm,Tetragonal,False,0.0165541,6.501420446490745,False,other,,,none
mp-638002,0.637,0.426,0.353,0.697,0.0,0.0,0.33,0.0,0.637,BaV13O18,0.05378678988281216,0.23650000000000038,False,True,32.0,P-1,Triclinic,True,31.0000452,4.935720985160672,False,other,,,none
mp-570291,0.511,0.019,0.221,0.173,0.258,0.398,0.33,0.221,0.511,DyGa3,0.04095822000000027,0.0,True,False,4.0,Pm-3m,Cubic,False,2e-07,8.095526238913177,False,other,,2.95,family
mp-1017564,0.068,0.094,0.764,0.165,0.158,0.202,0.33,0.068,0.764,Eu2O3,0.0,0.0,True,False,5.0,P-3m1,Trigonal,False,12.0,8.077829731294617,False,other,,,none
mp-540633,0.526,0.217,0.0,0.0,0.464,0.09,0.33,0.0,0.526,RbNb(GeO3)3,0.011557306428570335,3.1728,False,False,28.0,P-6c2,Hexagonal,False,0.0015001,3.9026887975876514,False,other,,,none
mp-1217636,0.549,0.51,0.291,0.18,0.15,0.111,0.33,0.15,0.549,Tb3Si3Ni,0.006493653928572485,0.0,True,True,7.0,Imm2,Orthorhombic,False,0.0510218,7.210928496617122,False,other,,,none
mp-644533,0.382,0.259,0.128,0.092,0.48,0.076,0.33,0.128,0.48,Yb2Ga10Ru3,0.0,0.0,True,False,30.0,P4/mbm,Tetragonal,False,0.0,9.172869284026774,False,other,,,none
mp-684798,0.164,0.272,0.257,0.273,0.569,0.513,0.33,0.164,0.569,Ag2Te,0.03606381250000368,0.0,True,True,12.0,Pc,Monoclinic,False,0.0013418,7.23301721495883,False,other,0.0,2.6,exact
mp-30401,0.209,0.082,0.26,0.25,0.521,0.294,0.33,0.209,0.521,KAu2,0.0,0.0,True,False,12.0,P6_3/mmc,Hexagonal,False,0.0,10.521603643934279,False,other,,0.0,family
mp-754614,0.423,0.443,0.057,0.047,0.51,0.261,0.33,0.057,0.51,LuNbO4,0.0057027950000012595,3.2474999999999996,False,True,12.0,P2/c,Monoclinic,False,0.0,7.852330817714987,False,other,,,none
mp-1102760,0.325,0.343,0.229,0.211,0.436,0.377,0.33,0.229,0.436,DyGaNi,0.0,0.0,True,False,12.0,Pnma,Orthorhombic,False,3e-07,9.160122954716574,False,other,,,none
mp-759737,0.309,0.098,0.186,0.193,0.495,0.337,0.33,0.186,0.495,Ti3(SnO5)2,0.05387849350000096,1.6193999999999997,False,True,30.0,Cmm2,Orthorhombic,False,0.0013275,5.212302794450105,False,other,,,none
mp-759340,0.435,0.602,0.527,0.604,0.028,0.041,0.33,0.028,0.527,VF4,0.019531001000000714,1.5907000000000002,False,True,40.0,Pnma,Orthorhombic,True,7.9993174,2.6487007945619223,False,other,,,none
mp-22220,0.581,0.593,0.023,0.033,0.386,0.573,0.33,0.023,0.581,LaLuO3,0.01137504387499888,4.418100000000001,False,False,20.0,Pnma,Orthorhombic,False,0.0,8.359650163054045,False,other,,,none
mp-1222522,0.423,0.254,0.492,0.423,0.075,0.058,0.33,0.075,0.492,LiLa3Ti4O12,0.061482449562507924,0.0,True,True,20.0,I4/mmm,Tetragonal,False,0.0113193,5.515390479396754,False,other,,,none
mp-557290,0.267,0.204,0.309,0.242,0.414,0.717,0.33,0.267,0.414,Na2Si2O5,0.06547592916666822,3.8875999999999995,False,False,36.0,I4_1/a,Tetragonal,False,0.0007024,2.1941947818665373,False,other,,,none
mp-1099904,0.177,0.222,0.341,0.393,0.472,0.45,0.33,0.177,0.472,Ba2Mn2O5,0.02729060750000123,0.0,True,True,18.0,Ima2,Orthorhombic,True,16.0000001,5.493646492945765,False,other,,,none
mp-755634,0.612,0.495,0.238,0.189,0.14,0.176,0.33,0.14,0.612,Y2HgO4,0.08555689303571512,1.2172,False,True,14.0,Fd-3m,Cubic,False,0.0010372,6.4022635070022895,False,other,,,none
mp-16358,0.306,0.302,0.586,0.33,0.098,0.153,0.32999999999999996,0.098,0.586,ZnNi2Ge,0.04309003812499945,0.0,True,False,4.0,Fm-3m,Cubic,False,9.03e-05,8.647020299996258,False,other,,,none
mp-707333,0.644,0.562,0.299,0.007,0.046,0.033,0.3296666666666667,0.046,0.644,Na3SiH3O5,0.0035318778124979744,3.8945,False,False,48.0,P2_1/c,Monoclinic,False,0.0,2.291753488094452,False,hydride,,,none
mp-1187641,0.261,0.217,0.462,0.034,0.266,0.015,0.3296666666666667,0.261,0.462,YbEuTl2,0.0,0.0,True,True,4.0,Fm-3m,Cubic,True,7.2672452,10.824626248578358,False,other,,,none
mp-769922,0.66,0.699,0.139,0.135,0.19,0.305,0.3296666666666667,0.139,0.66,V2SiO4,0.08823247607143081,0.5883000000000003,False,True,14.0,Imma,Orthorhombic,True,11.9999831,4.4203828197624615,False,other,,,none
mp-1217473,0.024,0.034,0.248,0.227,0.717,0.491,0.32966666666666666,0.024,0.717,TbHoFe4,0.0016672183333357182,0.0,True,True,6.0,F-43m,Cubic,False,7.5989024,9.31922998771515,False,other,,,none
mp-983229,0.534,0.473,0.207,0.357,0.248,0.445,0.32966666666666666,0.207,0.534,Pm2ZnRh,0.0,0.0,True,True,4.0,Fm-3m,Cubic,False,7.1e-06,8.38375273075078,False,other,,,none
mp-31216,0.354,0.108,0.097,0.151,0.538,0.054,0.32966666666666666,0.097,0.538,BaCd11,0.0,0.0,True,False,24.0,I4_1/amd,Tetragonal,False,4e-07,8.045874158694728,False,other,,,none
mp-770469,0.695,0.714,0.178,0.142,0.116,0.164,0.32966666666666666,0.116,0.695,Li5TaO5,0.02765102681818199,3.9015000000000004,False,True,22.0,C2/c,Monoclinic,False,4.67e-05,4.153325895039542,False,other,,,none
mp-570042,0.39,0.264,0.352,0.305,0.247,0.179,0.32966666666666666,0.247,0.39,PrAlPt,0.0,0.0,True,False,12.0,Pnma,Orthorhombic,False,5e-07,9.461403257055869,False,other,,,none
mp-983604,0.041,0.06,0.461,0.361,0.487,0.235,0.32966666666666666,0.041,0.487,Er3As,0.3718409849999986,0.0,True,True,4.0,Pm-3m,Cubic,False,0.0010779,9.83845830102394,False,other,,,none
mp-677011,0.299,0.244,0.251,0.446,0.438,0.103,0.3293333333333333,0.251,0.438,K4BaTa6(Si2O13)2,0.0014952201626066142,2.8469999999999995,False,True,41.0,Amm2,Orthorhombic,False,0.0071861,5.508745074671889,False,other,,,none
mp-1183794,0.513,0.501,0.149,0.243,0.326,0.445,0.3293333333333333,0.149,0.513,DyErRh2,0.009445557499999424,0.0,True,True,4.0,Fm-3m,Cubic,False,0.0006085,11.442976693231415,False,other,,,none
mp-1185,0.893,0.519,0.095,0.113,0.0,0.0,0.3293333333333333,0.0,0.893,VRh3,0.008832503749999887,0.0,True,False,4.0,Pm-3m,Cubic,False,2.94e-05,11.059749063919334,False,other,0.0,1.075,exact
mp-1183150,0.12,0.19,0.743,0.277,0.125,0.2,0.3293333333333333,0.12,0.743,AcSiO3,0.47336186624999677,0.0,True,True,5.0,Pm-3m,Cubic,False,0.000274,8.042345519729343,False,other,,,none
mp-1208922,0.612,0.543,0.0,0.0,0.376,0.405,0.3293333333333333,0.0,0.612,Sm2NiPtO6,0.008608662562498814,1.6717281016980508,False,True,20.0,P2_1/c,Monoclinic,True,3.9999269,8.830927947306044,False,nickelate,,,none
mp-3197,0.312,0.436,0.0,0.0,0.676,0.843,0.3293333333333333,0.0,0.676,TbAlPd,0.011631128888886622,0.0,True,False,9.0,P-62m,Hexagonal,False,1.4e-06,8.137401131497988,False,other,,,none
mp-2,0.424,0.13,0.138,0.224,0.426,0.347,0.3293333333333333,0.138,0.426,Pd,0.0,0.0,True,False,1.0,Fm-3m,Cubic,False,0.3851734,11.759025238417777,False,other,0.0,0.0,exact
mp-1207706,0.0,0.0,0.541,0.096,0.447,0.413,0.3293333333333333,0.0,0.541,TmMnB4,0.0,0.0,True,True,24.0,Pbam,Orthorhombic,True,7.1037917,7.877749635115344,False,other,,,none
mp-17853,0.335,0.33,0.211,0.365,0.442,0.192,0.3293333333333333,0.211,0.442,YGaO3,0.026932728216666035,2.9043,False,False,30.0,P6_3cm,Hexagonal,False,0.004017,5.386016244909247,False,other,,,none
mp-862840,0.459,0.227,0.18,0.111,0.349,0.344,0.3293333333333333,0.18,0.459,Pr11In9Ni4,0.0,0.0,True,False,24.0,Cmmm,Orthorhombic,False,0.0917985,7.409525223279141,False,other,,,none
mp-8966,0.007,0.01,0.605,0.409,0.376,0.756,0.3293333333333333,0.007,0.605,K2Sn2Se5,0.0,0.8429,False,False,18.0,C2/c,Monoclinic,False,0.0,4.2744215592853685,False,other,,,none
mp-557761,0.319,0.405,0.6,0.788,0.069,0.104,0.3293333333333333,0.069,0.6,KBa4Sb3O,0.005594449380951438,1.0208999999999997,False,False,18.0,I4/mcm,Tetragonal,False,0.0018762,4.769357730622871,False,other,,,none
mp-1181047,0.366,0.292,0.39,0.176,0.231,0.408,0.329,0.231,0.39,Ho5SbAu2,0.03264460166666794,0.0,True,False,16.0,I4/mcm,Tetragonal,False,0.0013352,10.53200878365489,False,other,,,none
mp-569278,0.099,0.074,0.117,0.186,0.771,0.208,0.329,0.099,0.771,SiPd2,0.47372294333333187,0.0,True,True,9.0,P-62m,Hexagonal,False,0.0003199,8.132008831901109,False,other,,0.93,family
mp-2152,0.24,0.272,0.187,0.166,0.56,0.468,0.329,0.187,0.56,YNi5,0.0,0.0,True,False,6.0,P6/mmm,Hexagonal,False,1.8905516,8.00275945773497,False,other,,,none
mp-6169,0.169,0.282,0.355,0.189,0.463,0.187,0.329,0.169,0.463,Ba3Ta6(Si2O13)2,0.0,3.0288000000000004,False,False,39.0,P-62m,Hexagonal,False,0.0,6.126996333772594,False,other,,,none
mp-541040,0.597,0.105,0.044,0.065,0.346,0.116,0.329,0.044,0.597,Y2Be2GeO7,0.0,4.5479,False,False,24.0,P-42_1m,Tetragonal,False,0.0,4.695864447817669,False,other,,,none
mp-1218560,0.289,0.493,0.678,0.49,0.02,0.029,0.329,0.02,0.678,Sr3PbS4,0.0,2.2159,False,True,8.0,Pmmm,Orthorhombic,False,1e-07,4.525725825803301,False,other,,,none
mp-21652,0.39,0.304,0.0,0.0,0.597,1.183,0.329,0.0,0.597,Sr8CaCu4(ReO8)3,0.08153055062499703,0.0,True,False,40.0,Pm-3m,Cubic,True,0.9998086,6.102569880511825,False,cuprate-like,,,none
mp-1084785,0.215,0.374,0.04,0.059,0.732,0.443,0.329,0.04,0.732,KAlO2,0.06587359546874971,2.9467,False,False,8.0,Fd-3m,Cubic,False,0.0,2.4890697498168532,False,other,,,none
mp-1105134,0.358,0.27,0.132,0.153,0.497,0.324,0.329,0.132,0.497,AsPd3,0.0,0.0,True,False,16.0,I-4,Tetragonal,False,0.0,10.651409568729454,True,other,0.0,1.15,exact
mp-607182,0.683,0.218,0.204,0.351,0.1,0.079,0.329,0.1,0.683,GdCuSi,0.0,0.0,True,False,6.0,P6_3/mmc,Hexagonal,False,6.182493,7.230346908603368,False,other,,,none
mp-20926,0.885,0.575,0.061,0.091,0.041,0.06,0.329,0.041,0.885,BaNdCo2O5,0.05514648555554569,0.0,True,False,9.0,P4/mmm,Tetragonal,True,5.8437558,6.528622932795231,False,other,,,none
mp-776083,0.334,0.274,0.429,0.179,0.224,0.393,0.329,0.224,0.429,HfSnO3,0.06868662650000168,2.5523000000000002,False,True,10.0,R-3,Trigonal,False,0.0011155,6.592594472844857,False,other,,,none
mp-1094742,0.489,0.146,0.125,0.2,0.373,0.223,0.329,0.125,0.489,MgCd5,0.03990362194444552,0.0,True,True,6.0,P-62m,Hexagonal,False,4e-07,7.5202843505177555,False,other,,0.24,family
mp-21425,0.428,0.114,0.447,0.318,0.112,0.11,0.329,0.112,0.447,UNiSn,0.1287099883333367,0.012899999999998357,False,False,3.0,F-43m,Cubic,True,2.0000002,10.529457289232118,False,other,,,none
mp-1207135,0.12,0.16,0.294,0.337,0.573,0.386,0.32899999999999996,0.12,0.573,Gd3TlC,0.0,0.0,True,True,5.0,Pm-3m,Cubic,False,21.2553073,9.317241113495074,False,other,,,none
mp-861608,0.211,0.366,0.144,0.234,0.631,0.346,0.32866666666666666,0.144,0.631,PrNiB4,0.0,0.0,True,False,24.0,I4/mmm,Tetragonal,False,1.3e-06,6.284544697547635,False,other,,,none
mp-24153,0.22,0.2,0.241,0.196,0.525,0.193,0.32866666666666666,0.22,0.525,LaH2,0.0,0.0,True,False,3.0,Fm-3m,Cubic,False,5.22e-05,5.1722385038833725,True,other,,0.0,family
mp-1079656,0.891,0.09,0.079,0.121,0.016,0.023,0.32866666666666666,0.016,0.891,TmAgS2,0.008785750312497953,0.8188999999999997,False,False,8.0,I4_1md,Tetragonal,False,0.0,6.667306960759153,False,other,,,none
mp-1520006,0.493,0.525,0.061,0.091,0.432,0.338,0.32866666666666666,0.061,0.493,SrCaCeGeO6,0.19966808075000309,2.0936000000000003,False,True,10.0,F-43m,Cubic,False,0.0,5.241321927667042,False,other,,,none
mp-759974,0.409,0.502,0.088,0.081,0.489,0.32,0.32866666666666666,0.088,0.489,NaFe5O8,0.11560665500000056,1.5414000000000003,False,True,14.0,R-3m,Trigonal,True,25.0000165,4.548106471235588,False,other,,,none
mp-1518396,0.342,0.371,0.039,0.057,0.605,0.498,0.32866666666666666,0.039,0.605,KPrHfSnO6,0.12293798216875018,3.3666999999999994,False,True,10.0,F-43m,Cubic,False,0.0,6.873631206257486,False,other,,,none
mp-982778,0.134,0.107,0.103,0.162,0.749,0.513,0.32866666666666666,0.103,0.749,Zn3Se,0.49352519875000045,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.0006863,6.377345816962462,False,other,,,none
mp-13056,0.466,0.33,0.25,0.275,0.27,0.482,0.32866666666666666,0.25,0.466,Ba2LaTaO6,0.000408826000001028,3.6682,False,False,10.0,R-3,Trigonal,False,1.36e-05,6.9107228036802555,False,other,,,none
mp-1227225,0.333,0.282,0.335,0.258,0.318,0.242,0.32866666666666666,0.318,0.335,Ca5TiSn4(BO3)10,0.005211212999997272,3.092002427798242,False,True,50.0,P-1,Triclinic,False,0.0003266,3.852302410500702,False,other,,,none
mp-1079206,0.25,0.16,0.394,0.221,0.342,0.052,0.32866666666666666,0.25,0.394,PrInPd,0.0,0.0,True,False,9.0,P-62m,Hexagonal,False,7e-07,8.500908719431532,False,other,,,none
mp-1223810,0.149,0.243,0.478,0.344,0.359,0.314,0.32866666666666666,0.149,0.478,K2NaCl3,0.030320886666667768,4.8309,False,True,6.0,I4/mmm,Tetragonal,False,0.00185,1.9369225630108164,False,other,,,none
mp-1184634,0.593,0.521,0.252,0.449,0.141,0.228,0.32866666666666666,0.141,0.593,Ho2ZnAg,0.011936620000000175,0.0,True,True,4.0,Fm-3m,Cubic,False,1.99e-05,9.24167881338273,False,other,,,none
mp-1210582,0.493,0.27,0.112,0.082,0.381,0.36,0.32866666666666666,0.112,0.493,MnZn13,0.08526993857142884,0.0,True,True,14.0,C2/m,Monoclinic,True,3.6917091,6.981360859675577,False,other,,,none
mp-1110672,0.056,0.083,0.371,0.379,0.559,0.721,0.32866666666666666,0.056,0.559,K2RbPrF6,0.14244483050000056,5.2136411979399675,False,True,10.0,Fm-3m,Cubic,False,0.0247706,2.853770832116467,False,other,,,none
mp-31176,0.335,0.177,0.343,0.308,0.308,0.236,0.32866666666666666,0.308,0.343,HoNiSn,0.0,0.0,True,False,12.0,Pnma,Orthorhombic,False,2e-07,9.533369843339779,False,other,,,none
mp-1208602,0.43,0.336,0.252,0.454,0.304,0.092,0.32866666666666666,0.252,0.43,SrZrF6,0.0,6.176802453187002,False,True,16.0,Cmme,Orthorhombic,False,0.0,4.417521304951213,False,other,,,none
mp-15577,0.588,0.209,0.048,0.07,0.35,0.611,0.32866666666666666,0.048,0.588,Pr4Ga2O9,0.0,3.6091999999999995,False,False,60.0,P2_1/c,Monoclinic,False,0.0,5.881023596564237,False,other,,,none
mp-560030,0.356,0.277,0.228,0.268,0.402,0.299,0.32866666666666666,0.228,0.402,CaF2,0.1823304349999999,6.2538,False,True,6.0,Pmc2_1,Orthorhombic,False,1.8e-06,2.9464464964984693,False,other,,,none
mp-1099724,0.532,0.467,0.281,0.253,0.172,0.238,0.32833333333333337,0.172,0.532,La5Sm3VCr7O24,0.1340521349374999,1.4174000000000007,False,True,40.0,Cm,Monoclinic,True,22.9994415,6.732735072544595,False,other,,,none
mp-1209378,0.276,0.331,0.292,0.27,0.417,0.139,0.32833333333333337,0.276,0.417,Pr4OsI5,0.009450016619046764,0.0,True,True,10.0,C2/m,Monoclinic,False,1.6879776,5.951198671227695,False,other,,,none
mp-1072798,0.747,0.247,0.19,0.29,0.048,0.071,0.32833333333333337,0.048,0.747,ErAlZn,0.008357274999998054,0.0,True,False,6.0,P6_3/mmc,Hexagonal,False,3.2e-06,7.217556463846406,False,other,,,none
mp-754675,0.0,0.0,0.299,0.45,0.686,0.593,0.32833333333333337,0.0,0.686,MnOF,0.06152774333331301,0.0,True,True,18.0,P2/m,Monoclinic,True,24.0013564,4.269054210661223,False,other,,,none
mp-2509,0.771,0.23,0.202,0.159,0.012,0.009,0.32833333333333337,0.012,0.771,ThRh3,0.0,0.0,True,False,4.0,Pm-3m,Cubic,False,0.0014988,12.944229860900796,True,other,0.0,2.15,exact
mp-1183517,0.332,0.338,0.113,0.179,0.54,0.241,0.32833333333333337,0.113,0.54,CaCd3,0.002229437812499624,0.0,True,True,8.0,P6_3/mmc,Hexagonal,False,0.0,6.4418143039642395,False,other,,,none
mp-1187758,0.403,0.326,0.383,0.486,0.199,0.341,0.32833333333333337,0.199,0.403,WAu3,0.5145121075000034,0.0,True,True,4.0,I4/mmm,Tetragonal,True,0.6393674,18.456313263564997,False,other,,,none
mp-1079551,0.361,0.094,0.211,0.366,0.413,0.697,0.3283333333333333,0.211,0.413,BaGdCo2O5,0.07227212263888028,0.0,True,True,9.0,Pmmm,Orthorhombic,True,12.0221037,6.901611132649429,False,other,,,none
mp-1197880,0.742,0.626,0.142,0.164,0.101,0.158,0.3283333333333333,0.101,0.742,ErAgS2,0.008720717604165706,1.418790815548428,False,False,32.0,P2_1,Monoclinic,False,0.0053306,6.293557216021875,False,other,,,none
mp-560830,0.157,0.259,0.571,0.378,0.257,0.258,0.3283333333333333,0.157,0.571,Nd3Si2ClO8,0.021878592380955908,5.1978,False,False,28.0,C2/c,Monoclinic,False,0.0,5.546345315229915,False,other,,,none
mp-1221652,0.181,0.137,0.23,0.237,0.574,0.128,0.3283333333333333,0.181,0.574,MnCrSb,0.25635442999999825,0.0,True,True,6.0,P6_3/mmc,Hexagonal,True,0.6215385,7.665583745297115,False,other,,,none
mp-7284,0.146,0.111,0.358,0.298,0.481,0.105,0.3283333333333333,0.146,0.481,USi2,0.11240789666666728,0.0,True,False,6.0,I4_1/amd,Tetragonal,False,0.0006273,9.32555544022187,False,other,0.0,0.0,exact
mp-556005,0.212,0.215,0.425,0.504,0.348,0.684,0.3283333333333333,0.212,0.425,ZnS,0.0011760419642854458,2.0389,False,False,16.0,P3m1,Trigonal,False,0.0,4.142794697972493,False,other,,,none
mp-1020592,0.292,0.47,0.592,0.416,0.101,0.157,0.3283333333333333,0.101,0.592,Sr4Li2Si4N8O,0.13085329539472834,2.5722000000000005,False,False,38.0,P4/mnc,Tetragonal,False,0.0003385,4.075062840806674,False,other,,,none
